Step, Total affected keys, Total marked keys, Relinearize keys, Relinearize affected keys, New factors affected keys, Depth
1366, 792, 305, 53, 303, 5, 51
1367, 134, 7, 1, 5, 5, 51
1368, 273, 16, 2, 14, 5, 51
1369, 449, 83, 11, 81, 5, 51
1370, 342, 58, 7, 56, 5, 51
1371, 190, 7, 1, 5, 5, 51
1372, 186, 5, 0, 0, 5, 51
1373, 259, 13, 2, 11, 5, 51
1374, 175, 5, 0, 0, 5, 51
1375, 244, 11, 1, 6, 5, 51
1376, 171, 7, 1, 5, 5, 51
1377, 178, 15, 4, 14, 5, 51
1378, 173, 7, 1, 5, 5, 51
1379, 266, 26, 6, 24, 5, 51
1380, 186, 13, 2, 11, 5, 51
1381, 182, 12, 3, 10, 5, 51
1382, 258, 24, 4, 22, 5, 51
1383, 185, 5, 0, 0, 5, 51
1384, 186, 7, 1, 5, 5, 51
1385, 181, 7, 1, 5, 5, 51
1386, 174, 7, 1, 5, 5, 51
1387, 197, 7, 1, 5, 5, 51
1388, 196, 7, 1, 5, 5, 51
1389, 195, 7, 1, 5, 5, 51
1390, 202, 13, 2, 11, 5, 51
1391, 197, 7, 1, 5, 5, 51
1392, 202, 17, 3, 15, 5, 51
1393, 195, 7, 1, 5, 5, 51
1394, 216, 14, 1, 9, 5, 51
1395, 200, 7, 1, 5, 5, 51
1396, 205, 7, 1, 5, 5, 51
1397, 206, 7, 1, 5, 5, 51
1398, 204, 7, 1, 5, 5, 51
1399, 207, 10, 2, 9, 5, 51
1400, 191, 7, 1, 5, 5, 51
1401, 193, 7, 1, 5, 5, 51
1402, 134, 7, 1, 5, 5, 51
1403, 230, 7, 1, 5, 5, 51
1404, 290, 22, 3, 20, 5, 51
1405, 222, 7, 1, 5, 5, 51
1406, 218, 7, 1, 5, 5, 51
1407, 453, 94, 15, 93, 5, 51
1408, 364, 58, 6, 54, 5, 51
1409, 382, 73, 11, 71, 5, 51
1410, 359, 65, 10, 63, 5, 51
1411, 239, 7, 1, 5, 5, 51
1412, 318, 23, 2, 18, 5, 51
1413, 213, 7, 1, 5, 5, 51
1414, 313, 34, 4, 32, 5, 51
1415, 291, 23, 4, 21, 5, 51
1416, 195, 5, 0, 0, 5, 51
1417, 217, 7, 1, 5, 5, 51
1418, 215, 7, 1, 5, 5, 51
1419, 261, 30, 6, 29, 5, 51
1420, 354, 64, 8, 62, 5, 51
1421, 222, 7, 1, 5, 5, 51
1422, 221, 7, 1, 5, 5, 51
1423, 218, 7, 1, 5, 5, 51
1424, 219, 7, 1, 5, 5, 51
1425, 150, 7, 1, 5, 5, 51
1426, 270, 19, 3, 17, 5, 51
1427, 303, 23, 2, 18, 5, 51
1428, 275, 37, 5, 35, 5, 51
1429, 254, 16, 2, 14, 5, 51
1430, 297, 43, 6, 42, 5, 51
1431, 367, 66, 8, 64, 5, 51
1432, 785, 341, 61, 340, 5, 51
1433, 551, 99, 13, 97, 5, 51
1434, 514, 122, 18, 121, 5, 51
1435, 219, 16, 2, 14, 5, 51
1436, 214, 16, 2, 14, 5, 51
1437, 567, 129, 16, 128, 5, 51
1438, 473, 83, 11, 81, 5, 51
1439, 850, 300, 40, 297, 5, 51
1440, 332, 90, 14, 88, 5, 51
1441, 418, 65, 9, 63, 5, 51
1442, 575, 137, 19, 135, 5, 51
1443, 406, 73, 9, 71, 5, 51
1444, 181, 20, 3, 19, 5, 51
1445, 732, 232, 30, 227, 5, 51
1446, 480, 92, 12, 89, 5, 51
1447, 348, 68, 8, 66, 5, 51
1448, 289, 25, 3, 23, 5, 51
1449, 531, 132, 17, 130, 5, 51
1450, 964, 444, 70, 443, 5, 51
1451, 817, 341, 55, 339, 5, 51
1452, 150, 7, 1, 5, 5, 51
1453, 171, 16, 2, 14, 5, 51
1454, 140, 7, 1, 5, 5, 51
1455, 140, 10, 2, 8, 5, 51
1456, 106, 7, 1, 5, 5, 51
1457, 190, 7, 1, 5, 5, 51
1458, 188, 16, 2, 14, 5, 51
1459, 117, 5, 0, 0, 5, 51
1460, 120, 10, 2, 8, 5, 51
1461, 126, 5, 0, 0, 5, 51
1462, 125, 7, 1, 5, 5, 51
1463, 120, 7, 1, 5, 5, 51
1464, 119, 7, 1, 5, 5, 51
1465, 118, 7, 1, 5, 5, 51
1466, 119, 5, 0, 0, 5, 51
1467, 121, 9, 2, 7, 5, 51
1468, 123, 14, 2, 12, 5, 51
1469, 333, 53, 8, 51, 5, 51
1470, 125, 7, 1, 5, 5, 51
1471, 247, 16, 2, 14, 5, 51
1472, 148, 16, 2, 14, 5, 51
1473, 120, 5, 0, 0, 5, 51
1474, 294, 60, 8, 58, 5, 51
1475, 349, 103, 20, 102, 5, 51
1476, 120, 7, 1, 5, 5, 51
1477, 277, 55, 8, 54, 5, 51
1478, 68, 7, 1, 5, 5, 51
1479, 122, 22, 3, 21, 5, 51
1480, 70, 7, 1, 5, 5, 51
1481, 131, 41, 8, 40, 5, 51
1482, 72, 5, 0, 0, 5, 51
1483, 67, 7, 1, 5, 5, 51
1484, 69, 10, 2, 8, 5, 51
1485, 437, 52, 7, 50, 5, 51
1486, 241, 28, 4, 25, 5, 51
1487, 424, 96, 16, 95, 5, 51
1488, 173, 35, 7, 34, 5, 51
1489, 344, 46, 6, 44, 5, 51
1490, 350, 32, 5, 30, 5, 51
1491, 159, 7, 1, 5, 5, 51
1492, 121, 7, 1, 5, 5, 51
1493, 121, 7, 1, 5, 5, 51
1494, 125, 10, 1, 8, 5, 51
1495, 254, 49, 6, 47, 5, 51
1496, 518, 112, 16, 110, 5, 51
1497, 316, 40, 7, 38, 5, 51
1498, 514, 106, 14, 104, 5, 51
1499, 150, 10, 2, 9, 5, 51
1500, 346, 51, 6, 49, 5, 51
1501, 357, 84, 14, 82, 5, 51
1502, 449, 143, 25, 141, 5, 51
1503, 153, 13, 2, 11, 5, 51
1504, 246, 13, 2, 11, 5, 51
1505, 188, 13, 2, 11, 5, 51
1506, 129, 5, 0, 0, 5, 51
1507, 196, 15, 2, 12, 5, 51
1508, 194, 15, 3, 13, 5, 51
1509, 149, 5, 0, 0, 5, 51
1510, 153, 10, 2, 8, 5, 51
1511, 147, 7, 1, 5, 5, 51
1512, 314, 40, 7, 38, 5, 51
1513, 243, 10, 2, 8, 5, 51
1514, 103, 5, 0, 0, 5, 51
1515, 105, 12, 2, 10, 5, 51
1516, 305, 56, 9, 54, 5, 51
1517, 109, 7, 1, 5, 5, 51
1518, 257, 22, 3, 20, 5, 51
1519, 259, 20, 2, 15, 5, 51
1520, 452, 97, 13, 94, 5, 51
1521, 128, 7, 1, 5, 5, 51
1522, 452, 97, 12, 95, 5, 51
1523, 201, 7, 1, 5, 5, 51
1524, 108, 7, 1, 5, 5, 51
1525, 110, 7, 1, 5, 5, 51
1526, 107, 5, 0, 0, 5, 51
1527, 105, 7, 1, 5, 5, 51
1528, 107, 7, 1, 5, 5, 51
1529, 107, 7, 1, 5, 5, 51
1530, 107, 7, 1, 5, 5, 51
1531, 93, 7, 1, 5, 5, 51
1532, 278, 23, 2, 18, 5, 51
1533, 103, 9, 1, 6, 5, 51
1534, 111, 10, 1, 8, 5, 51
1535, 105, 5, 0, 0, 5, 51
1536, 106, 5, 0, 0, 5, 51
1537, 109, 13, 2, 10, 5, 51
1538, 108, 5, 0, 0, 5, 51
1539, 8, 7, 1, 5, 5, 51
1540, 167, 7, 1, 5, 5, 51
1541, 199, 19, 3, 17, 5, 51
1542, 154, 7, 1, 5, 5, 51
1543, 87, 5, 0, 0, 5, 51
1544, 348, 45, 7, 43, 5, 51
1545, 245, 32, 3, 27, 5, 51
1546, 280, 22, 5, 21, 5, 51
1547, 271, 13, 2, 11, 5, 51
1548, 258, 28, 4, 26, 5, 51
1549, 168, 7, 1, 5, 5, 51
1550, 200, 31, 4, 29, 5, 51
1551, 166, 7, 1, 5, 5, 51
1552, 163, 7, 1, 5, 5, 51
1553, 161, 7, 1, 5, 5, 51
1554, 216, 16, 3, 14, 5, 51
1555, 87, 7, 1, 5, 5, 51
1556, 48, 7, 1, 5, 5, 51
1557, 232, 7, 1, 5, 5, 51
1558, 207, 7, 1, 5, 5, 51
1559, 206, 7, 1, 5, 5, 51
1560, 346, 32, 5, 30, 5, 51
1561, 144, 7, 1, 5, 5, 51
1562, 149, 7, 1, 5, 5, 51
1563, 149, 8, 1, 7, 5, 51
1564, 150, 7, 1, 5, 5, 51
1565, 150, 12, 2, 11, 5, 51
1566, 148, 7, 1, 5, 5, 51
1567, 147, 7, 1, 5, 5, 51
1568, 250, 15, 3, 13, 5, 51
1569, 317, 33, 6, 32, 5, 51
1570, 202, 7, 1, 5, 5, 51
1571, 163, 7, 1, 5, 5, 51
1572, 291, 13, 2, 11, 5, 51
1573, 262, 13, 2, 11, 5, 51
1574, 186, 20, 2, 15, 5, 51
1575, 333, 32, 6, 30, 5, 51
1576, 251, 16, 2, 14, 5, 51
1577, 232, 11, 1, 6, 5, 51
1578, 223, 7, 1, 5, 5, 51
1579, 223, 7, 1, 5, 5, 51
1580, 222, 7, 1, 5, 5, 51
1581, 157, 7, 1, 5, 5, 51
1582, 156, 7, 1, 5, 5, 51
1583, 230, 7, 1, 5, 5, 51
1584, 346, 36, 7, 35, 5, 51
1585, 408, 80, 13, 79, 5, 51
1586, 434, 119, 22, 118, 5, 51
1587, 240, 16, 2, 14, 5, 51
1588, 207, 7, 1, 5, 5, 51
1589, 206, 7, 1, 5, 5, 51
1590, 266, 16, 2, 14, 5, 51
1591, 236, 19, 3, 17, 5, 51
1592, 353, 60, 8, 58, 5, 51
1593, 130, 7, 1, 5, 5, 51
1594, 240, 16, 2, 14, 5, 51
1595, 230, 7, 1, 5, 5, 51
1596, 364, 72, 10, 70, 5, 51
1597, 228, 5, 0, 0, 5, 51
1598, 388, 83, 14, 82, 5, 51
1599, 207, 7, 1, 5, 5, 51
1600, 203, 7, 1, 5, 5, 51
1601, 253, 16, 2, 14, 5, 51
1602, 210, 7, 1, 5, 5, 51
1603, 329, 16, 2, 14, 5, 51
1604, 211, 5, 0, 0, 5, 51
1605, 210, 7, 1, 5, 5, 51
1606, 212, 5, 0, 0, 5, 51
1607, 211, 5, 0, 0, 5, 51
1608, 211, 10, 2, 9, 5, 51
1609, 289, 16, 2, 14, 5, 51
1610, 323, 27, 4, 22, 5, 51
1611, 209, 7, 1, 5, 5, 51
1612, 224, 19, 3, 15, 5, 51
1613, 214, 11, 2, 10, 5, 51
1614, 245, 19, 4, 18, 5, 51
1615, 252, 12, 2, 11, 5, 51
1616, 225, 7, 1, 5, 5, 51
1617, 225, 7, 1, 5, 5, 51
1618, 335, 35, 7, 34, 5, 51
1619, 225, 7, 1, 5, 5, 51
1620, 327, 27, 5, 26, 5, 51
1621, 294, 25, 3, 23, 5, 51
1622, 412, 82, 15, 81, 5, 51
1623, 332, 32, 6, 30, 5, 51
1624, 306, 23, 3, 18, 5, 51
1625, 200, 7, 1, 5, 5, 51
1626, 200, 7, 1, 5, 5, 51
1627, 203, 13, 2, 12, 5, 51
1628, 409, 125, 24, 123, 5, 51
1629, 264, 23, 3, 21, 5, 51
1630, 246, 14, 2, 12, 5, 51
1631, 211, 7, 1, 5, 5, 51
1632, 246, 16, 2, 14, 5, 51
1633, 248, 15, 2, 13, 5, 51
1634, 243, 20, 2, 18, 5, 51
1635, 201, 7, 1, 5, 5, 51
1636, 388, 49, 7, 47, 5, 51
1637, 452, 79, 11, 77, 5, 51
1638, 413, 79, 11, 77, 5, 51
1639, 339, 23, 2, 18, 5, 51
1640, 290, 12, 1, 9, 5, 51
1641, 246, 7, 1, 5, 5, 51
1642, 298, 33, 5, 31, 5, 51
1643, 289, 16, 2, 14, 5, 51
1644, 250, 7, 1, 5, 5, 51
1645, 249, 7, 1, 5, 5, 51
1646, 248, 7, 1, 5, 5, 51
1647, 247, 5, 0, 0, 5, 51
1648, 249, 7, 1, 5, 5, 51
1649, 332, 29, 4, 27, 5, 51
1650, 361, 32, 4, 27, 5, 51
1651, 242, 10, 2, 9, 5, 51
1652, 266, 16, 2, 14, 5, 51
1653, 370, 47, 6, 45, 5, 51
1654, 238, 7, 1, 5, 5, 51
1655, 244, 12, 2, 10, 5, 51
1656, 237, 7, 1, 5, 5, 51
1657, 351, 32, 4, 31, 5, 51
1658, 504, 117, 18, 116, 5, 51
1659, 347, 66, 9, 64, 5, 51
1660, 236, 20, 2, 15, 5, 51
1661, 520, 112, 17, 110, 5, 51
1662, 803, 301, 55, 300, 5, 51
1663, 781, 296, 44, 293, 5, 51
1664, 772, 232, 33, 231, 5, 51
1665, 575, 146, 22, 145, 5, 51
1666, 989, 476, 81, 475, 5, 51
1667, 623, 159, 25, 157, 5, 51
1668, 499, 99, 15, 98, 5, 51
1669, 202, 16, 2, 14, 5, 51
1670, 202, 13, 2, 11, 5, 51
1671, 194, 7, 1, 5, 5, 51
1672, 192, 7, 1, 5, 5, 51
1673, 194, 7, 1, 5, 5, 51
1674, 193, 7, 1, 5, 5, 51
1675, 190, 7, 1, 5, 5, 51
1676, 248, 15, 3, 13, 5, 51
1677, 308, 27, 6, 25, 5, 51
1678, 183, 7, 1, 5, 5, 51
1679, 183, 7, 1, 5, 5, 51
1680, 182, 7, 1, 5, 5, 51
1681, 179, 7, 1, 5, 5, 51
1682, 188, 7, 1, 5, 5, 51
1683, 188, 7, 1, 5, 5, 51
1684, 258, 16, 2, 14, 5, 51
1685, 206, 7, 1, 5, 5, 51
1686, 184, 7, 1, 5, 5, 51
1687, 182, 7, 1, 5, 5, 51
1688, 184, 5, 0, 0, 5, 51
1689, 135, 7, 1, 5, 5, 51
1690, 238, 15, 3, 13, 5, 51
1691, 190, 7, 1, 5, 5, 51
1692, 189, 7, 1, 5, 5, 51
1693, 231, 13, 2, 11, 5, 51
1694, 218, 16, 3, 15, 5, 51
1695, 188, 5, 0, 0, 5, 51
1696, 219, 15, 3, 13, 5, 51
1697, 282, 38, 6, 37, 5, 51
1698, 211, 10, 1, 8, 5, 51
1699, 190, 5, 0, 0, 5, 51
1700, 188, 7, 1, 5, 5, 51
1701, 192, 11, 2, 9, 5, 51
1702, 258, 20, 2, 15, 5, 51
1703, 182, 7, 1, 5, 5, 51
1704, 234, 19, 2, 14, 5, 51
1705, 190, 5, 0, 0, 5, 51
1706, 186, 7, 1, 5, 5, 51
1707, 307, 46, 9, 44, 5, 51
1708, 312, 54, 10, 52, 5, 51
1709, 371, 68, 9, 63, 5, 51
1710, 355, 54, 7, 52, 5, 51
1711, 365, 25, 3, 23, 5, 51
1712, 238, 16, 2, 14, 5, 51
1713, 187, 5, 0, 0, 5, 51
1714, 186, 5, 0, 0, 5, 51
1715, 187, 7, 1, 5, 5, 51
1716, 144, 7, 1, 5, 5, 51
1717, 246, 12, 2, 10, 5, 51
1718, 228, 7, 1, 5, 5, 51
1719, 250, 16, 2, 14, 5, 51
1720, 298, 31, 4, 29, 5, 51
1721, 591, 91, 12, 89, 5, 51
1722, 236, 7, 1, 5, 5, 51
1723, 443, 80, 9, 75, 5, 51
1724, 378, 61, 8, 59, 5, 51
1725, 344, 50, 10, 49, 5, 51
1726, 389, 90, 12, 88, 5, 51
1727, 361, 51, 10, 50, 5, 51
1728, 236, 7, 1, 5, 5, 51
1729, 346, 48, 7, 46, 5, 51
1730, 223, 7, 1, 5, 5, 51
1731, 651, 186, 33, 184, 5, 51
1732, 383, 52, 7, 50, 5, 51
1733, 389, 73, 11, 71, 5, 51
1734, 718, 220, 35, 218, 5, 51
1735, 390, 90, 11, 88, 5, 51
1736, 288, 16, 2, 14, 5, 51
1737, 214, 7, 1, 5, 5, 51
1738, 261, 14, 1, 9, 5, 51
1739, 211, 7, 1, 5, 5, 51
1740, 374, 61, 9, 60, 5, 51
1741, 650, 118, 14, 116, 5, 51
1742, 1024, 503, 95, 502, 5, 51
1743, 362, 21, 3, 19, 5, 51
1744, 300, 12, 2, 10, 5, 51
1745, 435, 48, 7, 43, 5, 51
1746, 468, 128, 22, 127, 5, 51
1747, 556, 179, 28, 177, 5, 51
1748, 229, 5, 0, 0, 5, 51
1749, 182, 5, 0, 0, 5, 51
1750, 571, 204, 39, 203, 5, 51
1751, 453, 80, 13, 79, 5, 51
1752, 284, 20, 3, 18, 5, 51
1753, 488, 90, 11, 88, 5, 51
1754, 270, 7, 1, 5, 5, 51
1755, 321, 23, 2, 18, 5, 51
1756, 287, 18, 2, 15, 5, 51
1757, 487, 119, 21, 118, 5, 51
1758, 258, 7, 1, 5, 5, 51
1759, 289, 11, 2, 10, 5, 51
1760, 273, 7, 1, 5, 5, 51
1761, 270, 7, 1, 5, 5, 51
1762, 345, 43, 5, 41, 5, 51
1763, 292, 23, 2, 18, 5, 51
1764, 267, 7, 1, 5, 5, 51
1765, 264, 7, 1, 5, 5, 51
1766, 297, 25, 4, 23, 5, 51
1767, 273, 14, 1, 9, 5, 51
1768, 273, 7, 1, 5, 5, 51
1769, 272, 7, 1, 5, 5, 51
1770, 269, 7, 1, 5, 5, 51
1771, 270, 7, 1, 5, 5, 51
1772, 201, 5, 0, 0, 5, 51
1773, 550, 138, 23, 137, 5, 51
1774, 524, 133, 19, 131, 5, 51
1775, 328, 14, 2, 12, 5, 51
1776, 248, 5, 0, 0, 5, 51
1777, 329, 13, 2, 11, 5, 51
1778, 249, 5, 0, 0, 5, 51
1779, 249, 5, 0, 0, 5, 51
1780, 237, 5, 0, 0, 5, 51
1781, 349, 16, 2, 14, 5, 51
1782, 288, 13, 2, 11, 5, 51
1783, 244, 5, 0, 0, 5, 51
1784, 239, 7, 1, 5, 5, 51
1785, 258, 12, 2, 10, 5, 51
1786, 250, 7, 1, 5, 5, 51
1787, 347, 44, 6, 42, 5, 51
1788, 252, 7, 1, 5, 5, 51
1789, 251, 7, 1, 5, 5, 51
1790, 249, 7, 1, 5, 5, 51
1791, 249, 5, 0, 0, 5, 51
1792, 249, 9, 2, 7, 5, 51
1793, 231, 7, 1, 5, 5, 51
1794, 231, 7, 1, 5, 5, 51
1795, 525, 107, 14, 105, 5, 51
1796, 464, 64, 8, 62, 5, 51
1797, 576, 118, 14, 116, 5, 51
1798, 232, 5, 0, 0, 5, 51
1799, 396, 38, 6, 36, 5, 51
1800, 647, 163, 21, 161, 5, 51
1801, 400, 32, 3, 27, 5, 51
1802, 272, 16, 2, 14, 5, 51
1803, 269, 10, 2, 8, 5, 51
1804, 294, 16, 2, 14, 5, 51
1805, 588, 114, 16, 113, 5, 51
1806, 322, 45, 7, 44, 5, 51
1807, 591, 150, 18, 148, 5, 51
1808, 682, 124, 18, 122, 5, 51
1809, 542, 130, 17, 128, 5, 51
1810, 607, 132, 18, 130, 5, 51
1811, 304, 7, 1, 5, 5, 51
1812, 300, 16, 2, 14, 5, 51
1813, 321, 25, 3, 23, 5, 51
1814, 262, 7, 1, 5, 5, 51
1815, 383, 32, 4, 30, 5, 51
1816, 333, 14, 1, 9, 5, 51
1817, 491, 80, 10, 78, 5, 51
1818, 513, 92, 10, 90, 5, 51
1819, 574, 91, 11, 89, 5, 51
1820, 727, 307, 45, 306, 5, 51
1821, 603, 147, 21, 146, 5, 51
1822, 494, 98, 13, 96, 5, 51
1823, 608, 148, 19, 146, 5, 51
1824, 766, 246, 38, 244, 5, 51
1825, 665, 272, 41, 271, 5, 51
1826, 526, 102, 13, 100, 5, 51
1827, 507, 91, 15, 89, 5, 51
1828, 354, 16, 2, 14, 5, 51
1829, 371, 25, 4, 23, 5, 51
1830, 621, 103, 12, 102, 5, 51
1831, 608, 132, 16, 130, 5, 51
1832, 282, 7, 1, 5, 5, 51
1833, 381, 22, 3, 20, 5, 51
1834, 278, 5, 0, 0, 5, 51
1835, 276, 7, 1, 5, 5, 51
1836, 271, 7, 1, 5, 5, 51
1837, 281, 5, 0, 0, 5, 51
1838, 315, 18, 2, 15, 5, 51
1839, 274, 7, 1, 5, 5, 51
1840, 304, 11, 2, 9, 5, 51
1841, 271, 7, 1, 5, 5, 51
1842, 272, 10, 2, 8, 5, 51
1843, 353, 44, 5, 41, 5, 51
1844, 404, 16, 2, 14, 5, 51
1845, 472, 31, 4, 29, 5, 51
1846, 109, 5, 0, 0, 5, 51
1847, 106, 5, 0, 0, 5, 51
1848, 310, 27, 5, 25, 5, 51
1849, 212, 22, 4, 20, 5, 51
1850, 111, 10, 1, 8, 5, 51
1851, 111, 9, 2, 7, 5, 51
1852, 96, 7, 1, 5, 5, 51
1853, 110, 7, 1, 5, 5, 51
1854, 108, 7, 1, 5, 5, 51
1855, 110, 7, 1, 5, 5, 51
1856, 110, 7, 1, 5, 5, 51
1857, 66, 7, 1, 5, 5, 51
1858, 230, 5, 0, 0, 5, 51
1859, 220, 7, 1, 5, 5, 51
1860, 230, 11, 2, 9, 5, 51
1861, 219, 7, 1, 5, 5, 51
1862, 221, 14, 2, 12, 5, 51
1863, 226, 7, 1, 5, 5, 51
1864, 226, 10, 1, 8, 5, 51
1865, 227, 7, 1, 5, 5, 51
1866, 227, 7, 1, 5, 5, 51
1867, 245, 11, 1, 6, 5, 51
1868, 223, 7, 1, 5, 5, 51
1869, 287, 16, 2, 14, 5, 51
1870, 151, 7, 1, 5, 5, 51
1871, 336, 34, 6, 32, 5, 51
1872, 140, 7, 1, 5, 5, 51
1873, 140, 8, 1, 7, 5, 51
1874, 382, 44, 7, 43, 5, 51
1875, 329, 25, 4, 23, 5, 51
1876, 318, 42, 7, 41, 5, 51
1877, 374, 39, 4, 34, 5, 51
1878, 541, 73, 9, 71, 5, 51
1879, 530, 134, 19, 133, 5, 51
1880, 552, 157, 23, 156, 5, 51
1881, 215, 7, 1, 5, 5, 51
1882, 199, 7, 1, 5, 5, 51
1883, 196, 7, 1, 5, 5, 51
1884, 216, 13, 2, 11, 5, 51
1885, 196, 7, 1, 5, 5, 51
1886, 194, 7, 1, 5, 5, 51
1887, 194, 7, 1, 5, 5, 51
1888, 215, 19, 3, 17, 5, 51
1889, 565, 62, 9, 60, 5, 51
1890, 626, 86, 11, 84, 5, 51
1891, 358, 11, 1, 6, 5, 51
1892, 843, 232, 33, 230, 5, 51
1893, 593, 94, 11, 89, 5, 51
1894, 226, 7, 1, 5, 5, 51
1895, 185, 7, 1, 5, 5, 51
1896, 180, 5, 0, 0, 5, 51
1897, 198, 15, 3, 13, 5, 51
1898, 197, 14, 1, 9, 5, 51
1899, 206, 23, 5, 21, 5, 51
1900, 228, 47, 11, 45, 5, 51
1901, 345, 50, 9, 48, 5, 51
1902, 213, 21, 4, 19, 5, 51
1903, 188, 13, 2, 11, 5, 51
1904, 174, 7, 1, 5, 5, 51
1905, 185, 7, 1, 5, 5, 51
1906, 185, 5, 0, 0, 5, 51
1907, 185, 7, 1, 5, 5, 51
1908, 10, 7, 1, 5, 5, 51
1909, 278, 14, 2, 13, 5, 51
1910, 105, 7, 1, 5, 5, 51
1911, 295, 22, 3, 20, 5, 51
1912, 284, 11, 1, 6, 5, 51
1913, 211, 7, 1, 5, 5, 51
1914, 244, 11, 1, 6, 5, 51
1915, 253, 21, 4, 19, 5, 51
1916, 220, 5, 0, 0, 5, 51
1917, 213, 7, 1, 5, 5, 51
1918, 211, 5, 0, 0, 5, 51
1919, 218, 7, 1, 5, 5, 51
1920, 217, 7, 1, 5, 5, 51
1921, 216, 7, 1, 5, 5, 51
1922, 218, 12, 2, 10, 5, 51
1923, 219, 14, 3, 13, 5, 51
1924, 254, 10, 2, 9, 5, 51
1925, 204, 7, 1, 5, 5, 51
1926, 243, 22, 3, 20, 5, 51
1927, 180, 7, 1, 5, 5, 51
1928, 180, 7, 1, 5, 5, 51
1929, 287, 36, 5, 31, 5, 51
1930, 226, 8, 1, 7, 5, 51
1931, 107, 9, 2, 7, 5, 51
1932, 95, 7, 1, 5, 5, 51
1933, 108, 13, 2, 11, 5, 51
1934, 242, 13, 2, 11, 5, 51
1935, 222, 5, 0, 0, 5, 51
1936, 270, 15, 3, 13, 5, 51
1937, 209, 7, 1, 5, 5, 51
1938, 197, 7, 1, 5, 5, 51
1939, 195, 7, 1, 5, 5, 51
1940, 236, 22, 3, 20, 5, 51
1941, 349, 58, 8, 54, 5, 51
1942, 198, 7, 1, 5, 5, 51
1943, 194, 7, 1, 5, 5, 51
1944, 193, 7, 1, 5, 5, 51
1945, 220, 21, 4, 19, 5, 51
1946, 210, 13, 2, 11, 5, 51
1947, 232, 13, 2, 12, 5, 51
1948, 65, 7, 1, 5, 5, 51
1949, 229, 11, 3, 9, 5, 51
1950, 238, 13, 2, 11, 5, 51
1951, 306, 24, 3, 19, 5, 51
1952, 298, 20, 2, 15, 5, 51
1953, 188, 15, 2, 14, 5, 51
1954, 336, 50, 12, 45, 5, 51
1955, 183, 7, 1, 5, 5, 51
1956, 323, 22, 3, 20, 5, 51
1957, 325, 42, 7, 41, 5, 51
1958, 351, 61, 11, 60, 5, 51
1959, 394, 127, 27, 125, 5, 51
1960, 464, 114, 24, 112, 5, 51
1961, 211, 5, 0, 0, 5, 51
1962, 225, 20, 3, 19, 5, 51
1963, 298, 53, 8, 51, 5, 51
1964, 204, 5, 0, 0, 5, 51
1965, 298, 24, 4, 22, 5, 51
1966, 350, 91, 16, 89, 5, 51
1967, 284, 26, 3, 21, 5, 51
1968, 297, 26, 4, 25, 5, 51
1969, 331, 35, 6, 34, 5, 51
1970, 240, 16, 2, 15, 5, 51
1971, 357, 28, 4, 26, 5, 51
1972, 325, 34, 6, 33, 5, 51
1973, 295, 22, 4, 21, 5, 51
1974, 296, 20, 3, 18, 5, 51
1975, 288, 5, 0, 0, 5, 51
1976, 615, 93, 16, 92, 5, 51
1977, 401, 50, 7, 49, 5, 51
1978, 258, 7, 1, 5, 5, 51
1979, 263, 11, 2, 9, 5, 51
1980, 259, 7, 1, 5, 5, 51
1981, 394, 39, 6, 37, 5, 51
1982, 706, 150, 31, 148, 5, 51
1983, 326, 13, 2, 11, 5, 51
1984, 239, 7, 1, 5, 5, 51
1985, 331, 27, 5, 25, 5, 51
1986, 238, 5, 0, 0, 5, 51
1987, 325, 15, 3, 13, 5, 51
1988, 309, 13, 2, 11, 5, 51
1989, 274, 22, 3, 20, 5, 51
1990, 303, 31, 7, 30, 5, 51
1991, 243, 17, 3, 16, 5, 51
1992, 328, 25, 4, 24, 5, 51
1993, 231, 7, 1, 5, 5, 51
1994, 349, 42, 8, 40, 5, 51
1995, 285, 11, 1, 6, 5, 51
1996, 257, 15, 3, 13, 5, 51
1997, 377, 63, 10, 61, 5, 51
1998, 244, 5, 0, 0, 5, 51
1999, 319, 53, 15, 52, 5, 51
2000, 234, 7, 1, 5, 5, 51
2001, 264, 37, 5, 35, 5, 51
2002, 232, 5, 0, 0, 5, 51
2003, 211, 7, 1, 5, 5, 51
2004, 365, 77, 12, 76, 5, 51
2005, 287, 22, 3, 20, 5, 51
2006, 260, 7, 1, 5, 5, 51
2007, 261, 7, 1, 5, 5, 51
2008, 358, 55, 8, 53, 5, 51
2009, 262, 7, 1, 5, 5, 51
2010, 227, 5, 0, 0, 5, 51
2011, 258, 5, 0, 0, 5, 51
2012, 259, 9, 2, 7, 5, 51
2013, 255, 5, 0, 0, 5, 51
2014, 258, 9, 2, 7, 5, 51
2015, 258, 13, 1, 9, 5, 51
2016, 255, 15, 2, 12, 5, 51
2017, 269, 9, 2, 7, 5, 51
2018, 262, 7, 1, 5, 5, 51
2019, 276, 16, 2, 14, 5, 51
2020, 262, 7, 1, 5, 5, 51
2021, 259, 7, 1, 5, 5, 51
2022, 268, 16, 2, 14, 5, 51
2023, 299, 32, 5, 31, 5, 51
2024, 262, 7, 1, 5, 5, 51
2025, 201, 7, 1, 5, 5, 51
2026, 180, 5, 0, 0, 5, 51
2027, 109, 7, 1, 5, 5, 51
2028, 379, 107, 23, 106, 5, 51
2029, 111, 5, 0, 0, 5, 51
