Step, Total affected keys, Total marked keys, Relinearize keys, Relinearize affected keys, New factors affected keys, Depth
5185, 2, 2, 0, 0, 2, 1
5186, 2, 2, 0, 0, 2, 1
5187, 2, 2, 0, 0, 2, 1
5188, 2, 2, 0, 0, 2, 1
5189, 2, 2, 0, 0, 2, 1
5190, 2, 2, 0, 0, 2, 1
5191, 2, 2, 0, 0, 2, 1
5192, 2, 2, 0, 0, 2, 1
5193, 2, 2, 0, 0, 2, 1
5194, 20, 3, 0, 0, 3, 19
5195, 22, 21, 16, 18, 5, 21
5196, 22, 22, 15, 17, 5, 21
5197, 22, 14, 8, 10, 5, 21
5198, 22, 10, 3, 5, 5, 21
5199, 22, 15, 9, 14, 5, 21
5200, 24, 18, 8, 17, 5, 21
5201, 23, 5, 0, 0, 5, 21
5202, 24, 9, 1, 6, 5, 21
5203, 25, 5, 0, 0, 5, 21
5204, 25, 5, 0, 0, 5, 21
5205, 25, 5, 0, 0, 5, 21
5206, 25, 5, 0, 0, 5, 21
5207, 29, 13, 2, 10, 5, 21
5208, 25, 5, 0, 0, 5, 21
5209, 27, 9, 1, 6, 5, 21
5210, 26, 7, 1, 5, 5, 21
5211, 28, 11, 2, 9, 5, 21
5212, 26, 7, 1, 5, 5, 21
5213, 25, 5, 0, 0, 5, 21
5214, 34, 20, 5, 16, 6, 39
5215, 40, 20, 4, 19, 8, 41
5216, 30, 11, 2, 10, 4, 41
5217, 2, 2, 0, 0, 2, 1
5218, 2, 2, 0, 0, 2, 1
5219, 2, 2, 0, 0, 2, 1
5220, 2, 2, 0, 0, 2, 1
5221, 2, 2, 0, 0, 2, 1
5222, 2, 2, 0, 0, 2, 1
5223, 2, 2, 0, 0, 2, 1
5224, 210, 3, 0, 0, 3, 59
5225, 224, 61, 50, 58, 5, 61
5226, 182, 9, 3, 8, 3, 61
5227, 199, 20, 8, 18, 2, 1
5228, 2, 2, 0, 0, 2, 1
5229, 2, 2, 0, 0, 2, 1
5230, 2, 2, 0, 0, 2, 1
5231, 2, 2, 0, 0, 2, 1
5232, 2, 2, 0, 0, 2, 1
5233, 2, 2, 0, 0, 2, 1
5234, 2, 2, 0, 0, 2, 1
5235, 2, 2, 0, 0, 2, 1
5236, 2, 2, 0, 0, 2, 1
5237, 2, 2, 0, 0, 2, 1
5238, 2, 2, 0, 0, 2, 1
5239, 2, 2, 0, 0, 2, 1
5240, 2, 2, 0, 0, 2, 1
5241, 2, 2, 0, 0, 2, 1
5242, 2, 2, 0, 0, 2, 1
5243, 2, 2, 0, 0, 2, 1
5244, 2, 2, 0, 0, 2, 1
5245, 2, 2, 0, 0, 2, 1
5246, 2, 2, 0, 0, 2, 1
5247, 2, 2, 0, 0, 2, 1
5248, 2, 2, 0, 0, 2, 1
5249, 20, 3, 0, 0, 3, 19
5250, 22, 22, 17, 19, 5, 21
5251, 22, 20, 15, 17, 5, 21
5252, 22, 8, 1, 3, 5, 21
5253, 22, 12, 6, 8, 5, 21
5254, 22, 5, 0, 0, 5, 21
5255, 23, 7, 1, 5, 5, 21
5256, 22, 3, 0, 0, 3, 21
5257, 2, 2, 0, 0, 2, 1
5258, 2, 2, 0, 0, 2, 1
5259, 190, 3, 0, 0, 3, 39
5260, 244, 74, 56, 73, 5, 41
5261, 206, 27, 7, 26, 5, 41
5262, 189, 15, 4, 13, 5, 41
5263, 153, 5, 0, 0, 5, 41
5264, 245, 82, 70, 79, 6, 99
5265, 200, 11, 1, 3, 8, 101
5266, 171, 6, 0, 0, 6, 101
5267, 210, 26, 4, 21, 5, 101
5268, 219, 29, 11, 24, 5, 101
5269, 174, 6, 0, 0, 6, 139
5270, 181, 10, 1, 6, 8, 141
5271, 261, 78, 58, 77, 6, 141
5272, 204, 29, 20, 24, 5, 101
5273, 167, 7, 1, 5, 5, 101
5274, 197, 31, 20, 24, 7, 101
5275, 214, 24, 6, 23, 11, 101
5276, 186, 15, 2, 13, 7, 101
5277, 160, 5, 0, 0, 5, 61
5278, 181, 8, 1, 3, 5, 61
5279, 154, 6, 0, 0, 6, 61
5280, 183, 27, 17, 26, 8, 61
5281, 161, 11, 1, 8, 8, 61
5282, 156, 8, 0, 0, 8, 61
5283, 157, 8, 0, 0, 8, 61
5284, 152, 12, 1, 8, 9, 119
5285, 185, 22, 3, 11, 11, 121
5286, 174, 18, 1, 9, 9, 121
5287, 168, 8, 0, 0, 8, 121
5288, 157, 8, 0, 0, 8, 121
5289, 158, 15, 1, 9, 9, 159
5290, 166, 14, 1, 9, 11, 161
5291, 207, 47, 18, 38, 9, 161
5292, 164, 8, 0, 0, 8, 121
5293, 156, 8, 0, 0, 8, 121
5294, 197, 40, 23, 30, 10, 121
5295, 172, 14, 0, 0, 14, 121
5296, 202, 43, 13, 38, 10, 121
5297, 182, 19, 2, 16, 8, 81
5298, 161, 8, 0, 0, 8, 81
5299, 156, 9, 0, 0, 9, 81
5300, 162, 11, 0, 0, 11, 81
5301, 5, 5, 0, 0, 5, 81
5302, 2, 2, 0, 0, 2, 1
5303, 2, 2, 0, 0, 2, 1
5304, 2, 2, 0, 0, 2, 1
5305, 2, 2, 0, 0, 2, 1
5306, 2, 2, 0, 0, 2, 1
5307, 2, 2, 0, 0, 2, 1
5308, 2, 2, 0, 0, 2, 1
5309, 2, 2, 0, 0, 2, 1
5310, 2, 2, 0, 0, 2, 1
5311, 2, 2, 0, 0, 2, 1
5312, 2, 2, 0, 0, 2, 1
5313, 2, 2, 0, 0, 2, 1
5314, 174, 4, 0, 0, 4, 79
5315, 173, 16, 8, 11, 8, 81
5316, 165, 15, 8, 10, 6, 81
5317, 166, 5, 0, 0, 5, 81
5318, 164, 5, 0, 0, 5, 81
5319, 163, 5, 0, 0, 5, 81
5320, 162, 5, 0, 0, 5, 81
5321, 161, 5, 0, 0, 5, 81
5322, 164, 11, 3, 9, 5, 81
5323, 157, 5, 0, 0, 5, 81
5324, 156, 8, 2, 4, 5, 81
5325, 157, 9, 2, 6, 5, 81
5326, 3, 3, 0, 0, 3, 81
5327, 4, 4, 1, 3, 2, 1
5328, 2, 2, 0, 0, 2, 1
5329, 205, 6, 0, 0, 6, 3999
5330, 344, 65, 20, 56, 14, 4001
5331, 8, 6, 0, 0, 6, 4001
5332, 2, 2, 0, 0, 2, 1
5333, 2, 2, 0, 0, 2, 1
5334, 125, 5, 0, 0, 5, 4019
5335, 352, 98, 39, 87, 11, 4021
5336, 119, 11, 0, 0, 11, 4021
5337, 119, 11, 0, 0, 11, 4021
5338, 116, 11, 0, 0, 11, 4021
5339, 117, 16, 0, 0, 16, 4021
5340, 129, 26, 0, 0, 26, 4021
5341, 255, 51, 19, 29, 22, 4021
5342, 304, 78, 23, 71, 20, 4021
5343, 268, 60, 22, 40, 20, 4021
5344, 253, 49, 5, 36, 26, 4021
5345, 167, 38, 0, 0, 38, 4021
5346, 250, 39, 2, 9, 30, 4021
5347, 201, 47, 1, 21, 26, 3981
5348, 247, 41, 2, 32, 26, 3981
5349, 172, 39, 1, 26, 30, 3981
5350, 165, 38, 0, 0, 38, 3981
5351, 269, 57, 12, 29, 28, 3981
5352, 229, 26, 1, 3, 23, 3981
5353, 160, 23, 0, 0, 23, 3981
5354, 161, 28, 0, 0, 28, 3981
5355, 165, 38, 0, 0, 38, 3981
5356, 146, 24, 0, 0, 24, 3981
5357, 147, 17, 0, 0, 17, 3841
5358, 148, 17, 0, 0, 17, 3841
5359, 144, 21, 0, 0, 21, 4039
5360, 312, 38, 1, 9, 29, 4041
5361, 288, 61, 2, 36, 25, 4041
5362, 184, 53, 2, 52, 23, 4041
5363, 156, 23, 0, 0, 23, 4041
5364, 186, 37, 2, 36, 29, 4041
5365, 187, 41, 0, 0, 41, 4041
5366, 220, 49, 1, 30, 33, 4041
5367, 211, 58, 1, 29, 29, 4001
5368, 102, 29, 0, 0, 29, 4001
5369, 101, 33, 0, 0, 33, 4001
5370, 136, 51, 1, 33, 41, 4001
5371, 119, 31, 0, 0, 31, 4001
5372, 127, 26, 0, 0, 26, 4001
5373, 128, 49, 4, 40, 26, 4001
5374, 121, 31, 0, 0, 31, 4001
5375, 190, 50, 1, 31, 41, 4001
5376, 196, 54, 1, 27, 27, 4001
5377, 152, 20, 0, 0, 20, 3861
5378, 191, 52, 2, 32, 20, 3861
5379, 149, 24, 0, 0, 24, 4059
5380, 159, 39, 1, 24, 32, 4061
5381, 153, 28, 0, 0, 28, 4061
5382, 160, 26, 0, 0, 26, 4061
5383, 161, 26, 0, 0, 26, 4061
5384, 162, 32, 0, 0, 32, 4061
5385, 123, 44, 0, 0, 44, 4061
5386, 166, 54, 1, 33, 36, 4061
5387, 49, 32, 0, 0, 32, 4021
5388, 122, 32, 0, 0, 32, 4021
5389, 121, 36, 0, 0, 36, 4021
5390, 156, 44, 0, 0, 44, 4021
5391, 157, 54, 1, 44, 34, 4021
5392, 147, 29, 0, 0, 29, 4021
5393, 140, 29, 0, 0, 29, 4021
5394, 141, 34, 0, 0, 34, 4021
5395, 194, 44, 0, 0, 44, 4021
5396, 218, 52, 1, 44, 30, 4021
5397, 172, 23, 0, 0, 23, 3881
5398, 148, 23, 0, 0, 23, 3881
5399, 147, 27, 0, 0, 27, 4079
5400, 182, 35, 0, 0, 35, 4081
5401, 160, 17, 0, 0, 17, 4081
5402, 161, 8, 0, 0, 8, 3801
5403, 119, 8, 0, 0, 8, 3801
5404, 193, 68, 2, 57, 11, 4119
5405, 114, 17, 0, 0, 17, 4121
5406, 114, 13, 0, 0, 13, 4121
5407, 115, 11, 0, 0, 11, 4101
5408, 116, 11, 0, 0, 11, 4101
5409, 114, 12, 0, 0, 12, 4101
5410, 314, 14, 0, 0, 14, 4101
5411, 250, 8, 0, 0, 8, 4101
5412, 231, 5, 0, 0, 5, 681
5413, 233, 5, 0, 0, 5, 681
5414, 232, 8, 0, 0, 8, 2619
5415, 249, 14, 0, 0, 14, 2621
5416, 98, 12, 0, 0, 12, 2621
5417, 99, 11, 0, 0, 11, 2621
5418, 100, 11, 0, 0, 11, 2621
5419, 98, 14, 0, 0, 14, 4139
5420, 275, 20, 0, 0, 20, 4141
5421, 399, 66, 4, 52, 14, 4141
5422, 211, 28, 1, 21, 11, 2621
5423, 212, 11, 0, 0, 11, 2621
5424, 199, 15, 0, 0, 15, 2799
5425, 215, 23, 0, 0, 23, 2801
5426, 173, 38, 1, 21, 17, 2801
5427, 152, 14, 0, 0, 14, 2801
5428, 133, 14, 0, 0, 14, 2801
5429, 132, 18, 0, 0, 18, 2919
5430, 243, 26, 0, 0, 26, 2921
5431, 216, 20, 0, 0, 20, 2921
5432, 192, 17, 0, 0, 17, 2821
5433, 193, 23, 1, 17, 17, 2821
5434, 194, 20, 0, 0, 20, 2821
5435, 240, 26, 0, 0, 26, 2821
5436, 230, 20, 0, 0, 20, 2821
5437, 177, 17, 0, 0, 17, 2821
5438, 178, 17, 0, 0, 17, 2821
5439, 179, 20, 0, 0, 20, 2821
5440, 210, 26, 0, 0, 26, 2821
5441, 280, 27, 2, 9, 18, 2821
5442, 297, 32, 4, 18, 14, 2741
5443, 289, 48, 5, 43, 14, 2741
5444, 337, 51, 3, 36, 15, 2741
5445, 308, 33, 1, 16, 17, 2741
5446, 564, 167, 14, 156, 11, 2741
5447, 1027, 535, 160, 532, 8, 2741
5448, 750, 167, 22, 159, 8, 2741
5449, 357, 174, 8, 163, 11, 2741
5450, 821, 298, 42, 281, 17, 2741
5451, 188, 11, 0, 0, 11, 2741
5452, 87, 8, 0, 0, 8, 2741
5453, 88, 8, 0, 0, 8, 2741
5454, 89, 9, 0, 0, 9, 2741
5455, 316, 11, 0, 0, 11, 2741
5456, 335, 52, 2, 43, 9, 2741
5457, 276, 30, 6, 22, 8, 2741
5458, 285, 48, 20, 44, 8, 2741
5459, 236, 9, 0, 0, 9, 2741
5460, 186, 11, 0, 0, 11, 2741
5461, 172, 35, 9, 26, 9, 2741
5462, 181, 17, 2, 9, 8, 2741
5463, 132, 8, 0, 0, 8, 2741
5464, 166, 20, 4, 19, 8, 2741
5465, 144, 10, 1, 6, 8, 2741
5466, 136, 8, 0, 0, 8, 2741
5467, 137, 8, 0, 0, 8, 2741
5468, 132, 8, 0, 0, 8, 2741
5469, 133, 8, 0, 0, 8, 2741
5470, 136, 17, 1, 9, 8, 2741
5471, 149, 9, 2, 8, 6, 2741
5472, 144, 5, 0, 0, 5, 1941
5473, 142, 5, 0, 0, 5, 1941
5474, 141, 5, 0, 0, 5, 1941
5475, 144, 11, 1, 6, 5, 1941
5476, 237, 35, 20, 34, 5, 1941
5477, 140, 5, 0, 0, 5, 1941
5478, 435, 193, 91, 188, 5, 1941
5479, 542, 206, 103, 201, 5, 1941
5480, 137, 5, 0, 0, 5, 1941
5481, 253, 11, 5, 10, 5, 1941
5482, 146, 18, 7, 17, 5, 1941
5483, 147, 13, 2, 8, 5, 1941
5484, 253, 38, 8, 35, 5, 1941
5485, 135, 6, 2, 5, 5, 1941
5486, 86, 9, 2, 8, 3, 1941
5487, 2, 2, 0, 0, 2, 1
5488, 2, 2, 0, 0, 2, 1
5489, 94, 5, 0, 0, 5, 2759
5490, 95, 12, 1, 5, 11, 2761
5491, 162, 30, 8, 21, 9, 2761
5492, 93, 8, 0, 0, 8, 1961
5493, 93, 8, 0, 0, 8, 1961
5494, 96, 8, 0, 0, 8, 1961
5495, 93, 8, 0, 0, 8, 1961
5496, 4, 4, 0, 0, 4, 1961
5497, 2, 2, 0, 0, 2, 1
5498, 2, 2, 0, 0, 2, 1
5499, 2, 2, 0, 0, 2, 1
5500, 2, 2, 0, 0, 2, 1
5501, 2, 2, 0, 0, 2, 1
5502, 2, 2, 0, 0, 2, 1
5503, 2, 2, 0, 0, 2, 1
5504, 2, 2, 0, 0, 2, 1
5505, 2, 2, 0, 0, 2, 1
5506, 2, 2, 0, 0, 2, 1
5507, 2, 2, 0, 0, 2, 1
5508, 2, 2, 0, 0, 2, 1
5509, 2, 2, 0, 0, 2, 1
5510, 2, 2, 0, 0, 2, 1
5511, 2, 2, 0, 0, 2, 1
5512, 2, 2, 0, 0, 2, 1
5513, 2, 2, 0, 0, 2, 1
5514, 2, 2, 0, 0, 2, 1
5515, 2, 2, 0, 0, 2, 1
5516, 2, 2, 0, 0, 2, 1
5517, 2, 2, 0, 0, 2, 1
5518, 2, 2, 0, 0, 2, 1
5519, 247, 5, 0, 0, 5, 1139
5520, 819, 591, 511, 590, 11, 1141
5521, 231, 25, 4, 23, 7, 1141
5522, 206, 5, 0, 0, 5, 1141
5523, 207, 5, 0, 0, 5, 1141
5524, 202, 5, 0, 0, 5, 1141
5525, 203, 5, 0, 0, 5, 1141
5526, 214, 15, 2, 12, 3, 1141
5527, 2, 2, 0, 0, 2, 1
5528, 2, 2, 0, 0, 2, 1
5529, 116, 3, 0, 0, 3, 19
5530, 281, 54, 33, 49, 5, 21
5531, 237, 21, 5, 18, 5, 21
5532, 206, 5, 0, 0, 5, 21
5533, 247, 27, 6, 22, 5, 21
5534, 208, 5, 0, 0, 5, 21
5535, 209, 11, 2, 9, 5, 21
5536, 222, 20, 3, 15, 5, 21
5537, 203, 5, 0, 0, 5, 21
5538, 352, 99, 52, 98, 5, 21
5539, 366, 110, 43, 102, 8, 1159
5540, 230, 22, 2, 8, 14, 1161
5541, 200, 10, 0, 0, 10, 1161
5542, 188, 8, 0, 0, 8, 1141
5543, 189, 8, 0, 0, 8, 1141
5544, 182, 8, 0, 0, 8, 1141
5545, 183, 8, 0, 0, 8, 1141
5546, 4, 4, 0, 0, 4, 1141
5547, 2, 2, 0, 0, 2, 1
5548, 2, 2, 0, 0, 2, 1
5549, 2, 2, 0, 0, 2, 1
5550, 2, 2, 0, 0, 2, 1
5551, 2, 2, 0, 0, 2, 1
5552, 2, 2, 0, 0, 2, 1
5553, 2, 2, 0, 0, 2, 1
5554, 186, 4, 0, 0, 4, 39
5555, 178, 25, 9, 20, 8, 41
5556, 225, 59, 13, 53, 8, 41
5557, 197, 34, 5, 28, 8, 41
5558, 187, 49, 15, 48, 8, 41
5559, 197, 32, 3, 28, 11, 1179
5560, 164, 20, 2, 19, 17, 1181
5561, 201, 57, 18, 54, 11, 1181
5562, 193, 38, 6, 32, 8, 1181
5563, 171, 15, 4, 14, 8, 1181
5564, 145, 8, 0, 0, 8, 1181
5565, 170, 12, 4, 11, 8, 1181
5566, 80, 6, 0, 0, 6, 1181
5567, 203, 43, 5, 38, 5, 41
5568, 364, 117, 34, 112, 5, 41
5569, 243, 78, 26, 77, 6, 59
5570, 395, 114, 62, 113, 8, 61
5571, 176, 8, 0, 0, 8, 61
5572, 162, 8, 0, 0, 8, 61
5573, 163, 8, 0, 0, 8, 61
5574, 149, 9, 0, 0, 9, 61
5575, 170, 11, 0, 0, 11, 61
5576, 167, 14, 1, 9, 5, 61
5577, 2, 2, 0, 0, 2, 1
5578, 2, 2, 0, 0, 2, 1
5579, 2, 2, 0, 0, 2, 1
5580, 2, 2, 0, 0, 2, 1
5581, 2, 2, 0, 0, 2, 1
5582, 2, 2, 0, 0, 2, 1
5583, 2, 2, 0, 0, 2, 1
5584, 2, 2, 0, 0, 2, 1
5585, 2, 2, 0, 0, 2, 1
5586, 2, 2, 0, 0, 2, 1
5587, 2, 2, 0, 0, 2, 1
5588, 2, 2, 0, 0, 2, 1
5589, 182, 3, 0, 0, 3, 39
5590, 183, 16, 11, 13, 5, 41
5591, 153, 5, 0, 0, 5, 41
5592, 152, 5, 0, 0, 5, 41
5593, 153, 7, 1, 5, 5, 41
5594, 147, 8, 0, 0, 8, 79
5595, 158, 14, 0, 0, 14, 81
5596, 184, 15, 1, 3, 12, 81
5597, 164, 11, 0, 0, 11, 81
5598, 165, 11, 0, 0, 11, 81
5599, 155, 14, 0, 0, 14, 1219
5600, 148, 20, 0, 0, 20, 1221
5601, 152, 20, 1, 6, 14, 1221
5602, 146, 11, 0, 0, 11, 1221
5603, 135, 11, 0, 0, 11, 1221
5604, 128, 11, 0, 0, 11, 1221
5605, 131, 11, 0, 0, 11, 1221
5606, 83, 9, 0, 0, 9, 1221
5607, 238, 29, 4, 21, 8, 81
5608, 89, 8, 0, 0, 8, 81
5609, 78, 9, 0, 0, 9, 99
5610, 176, 11, 0, 0, 11, 101
5611, 205, 44, 7, 33, 11, 101
5612, 167, 11, 0, 0, 11, 101
5613, 154, 11, 0, 0, 11, 101
5614, 134, 13, 0, 0, 13, 101
5615, 147, 17, 0, 0, 17, 101
5616, 155, 9, 0, 0, 9, 101
5617, 144, 5, 0, 0, 5, 41
5618, 145, 9, 4, 6, 5, 41
5619, 144, 10, 3, 5, 5, 41
5620, 145, 8, 1, 3, 5, 41
5621, 142, 5, 0, 0, 5, 41
5622, 143, 5, 1, 4, 5, 41
5623, 144, 9, 1, 6, 5, 41
5624, 139, 5, 0, 0, 5, 41
5625, 140, 5, 0, 0, 5, 41
5626, 3, 3, 0, 0, 3, 41
5627, 2, 2, 0, 0, 2, 1
5628, 2, 2, 0, 0, 2, 1
5629, 2, 2, 0, 0, 2, 1
5630, 2, 2, 0, 0, 2, 1
5631, 2, 2, 0, 0, 2, 1
5632, 2, 2, 0, 0, 2, 1
5633, 2, 2, 0, 0, 2, 1
5634, 2, 2, 0, 0, 2, 1
5635, 2, 2, 0, 0, 2, 1
5636, 2, 2, 0, 0, 2, 1
5637, 2, 2, 0, 0, 2, 1
5638, 2, 2, 0, 0, 2, 1
5639, 2, 2, 0, 0, 2, 1
5640, 2, 2, 0, 0, 2, 1
5641, 2, 2, 0, 0, 2, 1
5642, 2, 2, 0, 0, 2, 1
5643, 2, 2, 0, 0, 2, 1
5644, 2, 2, 0, 0, 2, 1
5645, 2, 2, 0, 0, 2, 1
5646, 2, 2, 0, 0, 2, 1
5647, 2, 2, 0, 0, 2, 1
5648, 2, 2, 0, 0, 2, 1
5649, 2, 2, 0, 0, 2, 1
5650, 2, 2, 0, 0, 2, 1
5651, 2, 2, 0, 0, 2, 1
5652, 2, 2, 0, 0, 2, 1
5653, 2, 2, 0, 0, 2, 1
5654, 2, 2, 0, 0, 2, 1
5655, 2, 2, 0, 0, 2, 1
5656, 3, 2, 0, 0, 2, 1
5657, 2, 2, 0, 0, 2, 1
5658, 2, 2, 0, 0, 2, 1
5659, 247, 6, 0, 0, 6, 4559
5660, 1600, 1201, 732, 1192, 14, 4561
5661, 223, 23, 2, 17, 6, 4561
5662, 2, 2, 0, 0, 2, 1
5663, 2, 2, 0, 0, 2, 1
5664, 132, 3, 0, 0, 3, 19
5665, 1880, 1587, 956, 1586, 5, 21
5666, 1033, 492, 177, 489, 5, 21
5667, 110, 11, 7, 10, 5, 21
5668, 110, 5, 0, 0, 5, 21
5669, 108, 5, 0, 0, 5, 21
5670, 107, 5, 0, 0, 5, 21
5671, 3, 3, 0, 0, 3, 21
5672, 2, 2, 0, 0, 2, 1
5673, 2, 2, 0, 0, 2, 1
5674, 130, 3, 0, 0, 3, 39
5675, 300, 86, 46, 85, 5, 41
5676, 275, 67, 34, 62, 5, 41
5677, 209, 17, 3, 12, 5, 41
5678, 218, 16, 2, 12, 5, 41
5679, 294, 62, 23, 60, 5, 41
5680, 373, 83, 33, 78, 5, 41
5681, 365, 70, 18, 67, 3, 41
5682, 2, 2, 0, 0, 2, 1
5683, 2, 2, 0, 0, 2, 1
5684, 2, 2, 0, 0, 2, 1
5685, 2, 2, 0, 0, 2, 1
5686, 2, 2, 0, 0, 2, 1
5687, 2, 2, 0, 0, 2, 1
5688, 2, 2, 0, 0, 2, 1
5689, 212, 3, 0, 0, 3, 59
5690, 1313, 802, 163, 801, 5, 61
5691, 707, 251, 101, 246, 5, 61
5692, 1636, 1059, 429, 1057, 5, 61
5693, 387, 123, 70, 118, 5, 61
5694, 110, 8, 1, 5, 6, 61
5695, 199, 35, 5, 29, 8, 61
5696, 1197, 599, 98, 595, 8, 61
5697, 1030, 428, 62, 420, 8, 61
5698, 804, 281, 20, 273, 8, 61
5699, 113, 8, 0, 0, 8, 61
5700, 272, 14, 1, 6, 8, 61
5701, 186, 6, 0, 0, 6, 61
5702, 183, 5, 0, 0, 5, 21
5703, 198, 20, 2, 15, 5, 21
5704, 185, 7, 1, 5, 5, 21
5705, 240, 13, 5, 12, 5, 21
5706, 225, 5, 0, 0, 5, 21
5707, 228, 11, 1, 6, 5, 21
5708, 223, 5, 0, 0, 5, 21
5709, 220, 6, 0, 0, 6, 79
5710, 237, 20, 4, 18, 8, 81
5711, 129, 37, 10, 33, 8, 81
5712, 109, 11, 1, 8, 8, 81
5713, 125, 23, 2, 15, 8, 81
5714, 109, 9, 0, 0, 9, 81
5715, 111, 11, 0, 0, 11, 81
5716, 110, 11, 0, 0, 11, 81
5717, 111, 11, 0, 0, 11, 81
5718, 115, 15, 1, 11, 11, 81
5719, 112, 11, 0, 0, 11, 81
5720, 130, 11, 0, 0, 11, 81
5721, 138, 21, 3, 12, 9, 81
5722, 135, 18, 2, 15, 8, 41
5723, 140, 14, 1, 6, 8, 41
5724, 135, 8, 0, 0, 8, 41
5725, 116, 8, 0, 0, 8, 41
5726, 121, 11, 2, 10, 4, 41
5727, 2, 2, 0, 0, 2, 1
5728, 2, 2, 0, 0, 2, 1
5729, 2, 2, 0, 0, 2, 1
5730, 2, 2, 0, 0, 2, 1
5731, 2, 2, 0, 0, 2, 1
5732, 2, 2, 0, 0, 2, 1
5733, 2, 2, 0, 0, 2, 1
5734, 2, 2, 0, 0, 2, 1
5735, 2, 2, 0, 0, 2, 1
5736, 2, 2, 0, 0, 2, 1
5737, 2, 2, 0, 0, 2, 1
5738, 2, 2, 0, 0, 2, 1
5739, 2, 2, 0, 0, 2, 1
5740, 2, 2, 0, 0, 2, 1
5741, 2, 2, 0, 0, 2, 1
5742, 2, 2, 0, 0, 2, 1
5743, 2, 2, 0, 0, 2, 1
5744, 22, 5, 0, 0, 5, 59
5745, 136, 20, 9, 13, 11, 61
5746, 141, 15, 1, 10, 9, 61
5747, 132, 14, 2, 6, 8, 61
5748, 143, 29, 8, 21, 8, 61
5749, 132, 9, 0, 0, 9, 119
5750, 106, 11, 0, 0, 11, 121
5751, 112, 11, 0, 0, 11, 121
5752, 113, 11, 0, 0, 11, 121
5753, 125, 11, 0, 0, 11, 121
5754, 108, 12, 0, 0, 12, 121
5755, 129, 14, 0, 0, 14, 121
5756, 110, 6, 0, 0, 6, 121
5757, 2, 2, 0, 0, 2, 1
5758, 2, 2, 0, 0, 2, 1
5759, 223, 4, 0, 0, 4, 179
5760, 557, 206, 61, 201, 8, 181
5761, 236, 16, 1, 12, 4, 181
5762, 2, 2, 0, 0, 2, 1
5763, 2, 2, 0, 0, 2, 1
5764, 179, 3, 0, 0, 3, 259
5765, 179, 6, 1, 3, 5, 261
5766, 160, 6, 1, 3, 3, 261
5767, 2, 2, 0, 0, 2, 1
5768, 2, 2, 0, 0, 2, 1
5769, 99, 4, 0, 0, 4, 119
5770, 478, 218, 94, 213, 8, 121
5771, 337, 88, 24, 85, 6, 121
5772, 459, 195, 105, 190, 5, 121
5773, 235, 17, 4, 12, 5, 121
5774, 314, 66, 13, 64, 5, 121
5775, 270, 32, 11, 27, 5, 121
5776, 18, 7, 2, 5, 5, 121
5777, 18, 5, 0, 0, 5, 121
5778, 20, 11, 2, 6, 5, 121
5779, 19, 11, 1, 5, 9, 4679
5780, 269, 19, 1, 9, 17, 4681
5781, 368, 71, 25, 66, 15, 4681
5782, 87, 14, 0, 0, 14, 4681
5783, 698, 221, 66, 207, 14, 4681
5784, 89, 21, 1, 14, 16, 4681
5785, 287, 35, 1, 15, 20, 4681
5786, 165, 18, 0, 0, 18, 4681
5787, 166, 17, 0, 0, 17, 4681
5788, 649, 158, 15, 152, 17, 4681
5789, 163, 24, 0, 0, 24, 4681
5790, 179, 38, 0, 0, 38, 4681
5791, 166, 40, 1, 18, 22, 4681
5792, 167, 14, 0, 0, 14, 4681
5793, 146, 19, 1, 14, 14, 4681
5794, 153, 21, 1, 6, 15, 4699
5795, 185, 17, 0, 0, 17, 4701
5796, 314, 34, 2, 19, 15, 4701
5797, 407, 96, 21, 82, 14, 4701
5798, 362, 51, 6, 37, 14, 4701
5799, 127, 16, 0, 0, 16, 4701
5800, 129, 20, 0, 0, 20, 4701
5801, 480, 156, 32, 138, 18, 4701
5802, 321, 26, 1, 9, 17, 4701
5803, 277, 55, 15, 38, 17, 4701
5804, 86, 19, 0, 0, 19, 4701
5805, 178, 23, 0, 0, 23, 4701
5806, 176, 21, 0, 0, 21, 4701
5807, 177, 20, 0, 0, 20, 4701
5808, 178, 20, 0, 0, 20, 4701
5809, 174, 27, 0, 0, 27, 4701
5810, 191, 41, 0, 0, 41, 4701
5811, 189, 31, 0, 0, 31, 4701
5812, 190, 40, 1, 31, 26, 4661
5813, 191, 26, 0, 0, 26, 4661
5814, 574, 159, 71, 131, 28, 4661
5815, 661, 178, 55, 146, 32, 4661
5816, 594, 192, 67, 164, 28, 4661
5817, 421, 31, 2, 5, 26, 4661
5818, 159, 26, 0, 0, 26, 4661
5819, 160, 31, 0, 0, 31, 4979
5820, 185, 41, 0, 0, 41, 4981
5821, 161, 29, 0, 0, 29, 4981
5822, 195, 23, 0, 0, 23, 4661
5823, 170, 23, 0, 0, 23, 4661
5824, 171, 26, 0, 0, 26, 4661
5825, 210, 32, 0, 0, 32, 4661
5826, 349, 32, 1, 6, 26, 4661
5827, 79, 23, 0, 0, 23, 4661
5828, 80, 23, 0, 0, 23, 4661
5829, 81, 30, 0, 0, 30, 4719
5830, 108, 44, 0, 0, 44, 4721
5831, 105, 34, 0, 0, 34, 4721
5832, 106, 29, 0, 0, 29, 4681
5833, 107, 29, 0, 0, 29, 4681
5834, 101, 31, 0, 0, 31, 4681
5835, 236, 45, 1, 31, 35, 4681
